cloud,profile,weighting,sigma_bin_left_g_cm2,sigma_bin_right_g_cm2,sigma_bin_center_g_cm2,probability_density_per_ln_sigma,probability_density_normalized_to_peak,common_pixel_count,profile_censored_pixel_count,shared_display_minimum_g_cm2
F,moderate,area,0.2053525026457146,0.23713737056616552,0.220673406908459,0.23122715152697182,0.4878542510121457,72424,268,0.01
F,moderate,area,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.1393119601730965,0.29392712550607236,72424,268,0.01
F,moderate,area,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.011513385138272438,0.024291497975708464,72424,268,0.01
F,moderate,area,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,72424,268,0.01
F,moderate,area,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,72424,268,0.01
F,moderate,area,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,72424,268,0.01
F,moderate,area,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,72424,268,0.01
F,moderate,area,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,72424,268,0.01
F,moderate,area,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,72424,268,0.01
F,moderate,area,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,72424,268,0.01
F,moderate,area,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,72424,268,0.01
F,liberal,area,0.01,0.011547819846894581,0.010746078283213174,0.040488737736258266,0.08916120853581266,72424,833,0.01
F,liberal,area,0.011547819846894581,0.01333521432163324,0.012409377607517195,0.10573125351980174,0.2328332981195852,72424,833,0.01
F,liberal,area,0.01333521432163324,0.01539926526059492,0.014330125702369627,0.12520806337871335,0.2757236425100368,72424,833,0.01
F,liberal,area,0.01539926526059492,0.01778279410038923,0.016548170999431816,0.15427936085285046,0.339742235368687,72424,833,0.01
F,liberal,area,0.01778279410038923,0.02053525026457146,0.019109529749704406,0.1778818003863089,0.39171772660046367,72424,833,0.01
F,liberal,area,0.02053525026457146,0.023713737056616554,0.0220673406908459,0.2020599091766816,0.44496091274033384,72424,833,0.01
F,liberal,area,0.023713737056616554,0.027384196342643614,0.025482967479793464,0.2251826243293781,0.49587999154869916,72424,833,0.01
F,liberal,area,0.027384196342643614,0.03162277660168379,0.029427271762092817,0.25281474866123266,0.5567293471371223,72424,833,0.01
F,liberal,area,0.03162277660168379,0.03651741272548377,0.03398208328942559,0.2963737224343635,0.6526515951827594,72424,833,0.01
F,liberal,area,0.03651741272548377,0.042169650342858224,0.03924189758484536,0.31498702840790394,0.6936403972110712,72424,833,0.01
F,liberal,area,0.042169650342858224,0.04869675251658631,0.04531583637600818,0.34684072729045673,0.7637861821254996,72424,833,0.01
F,liberal,area,0.04869675251658631,0.05623413251903491,0.05232991146814947,0.3859862367605841,0.8499894358757659,72424,833,0.01
F,liberal,area,0.05623413251903491,0.06493816315762113,0.060429639023813285,0.3999941886788156,0.8808366786393409,72424,833,0.01
F,liberal,area,0.06493816315762113,0.07498942093324558,0.06978305848598663,0.4263790296206887,0.9389393619268935,72424,833,0.01
F,liberal,area,0.07498942093324558,0.08659643233600653,0.08058421877614817,0.43463028896978523,0.9571096556095501,72424,833,0.01
F,liberal,area,0.08659643233600653,0.1,0.09305720409296989,0.4442247765850109,0.978237904077749,72424,833,0.01
F,liberal,area,0.1,0.11547819846894582,0.10746078283213176,0.4506530832872144,0.9923938305514474,72424,833,0.01
F,liberal,area,0.11547819846894582,0.1333521432163324,0.12409377607517195,0.4541070988286961,1.0,72424,833,0.01
F,liberal,area,0.1333521432163324,0.1539926526059492,0.14330125702369628,0.4519003666771932,0.995140502852312,72424,833,0.01
F,liberal,area,0.1539926526059492,0.1778279410038923,0.16548170999431816,0.40843733778021474,0.8994295372913572,72424,833,0.01
F,liberal,area,0.1778279410038923,0.2053525026457146,0.19109529749704407,0.33772596405599153,0.7437143460807089,72424,833,0.01
F,liberal,area,0.2053525026457146,0.23713737056616552,0.220673406908459,0.24811344972977142,0.5463765053877033,72424,833,0.01
F,liberal,area,0.23713737056616552,0.27384196342643613,0.25482967479793467,0.17423589509252288,0.38368899218254743,72424,833,0.01
F,liberal,area,0.27384196342643613,0.31622776601683794,0.2942727176209282,0.0904760182115909,0.1992393830551444,72424,833,0.01
F,liberal,area,0.31622776601683794,0.3651741272548377,0.33982083289425596,0.0,0.0,72424,833,0.01
F,liberal,area,0.3651741272548377,0.4216965034285822,0.3924189758484536,0.0,0.0,72424,833,0.01
F,liberal,area,0.4216965034285822,0.4869675251658631,0.4531583637600818,0.0,0.0,72424,833,0.01
F,liberal,area,0.4869675251658631,0.5623413251903491,0.5232991146814947,0.0,0.0,72424,833,0.01
F,liberal,area,0.5623413251903491,0.6493816315762113,0.6042963902381329,0.0,0.0,72424,833,0.01
F,liberal,area,0.6493816315762113,0.7498942093324559,0.6978305848598664,0.0,0.0,72424,833,0.01
F,liberal,area,0.7498942093324559,0.8659643233600653,0.8058421877614819,0.0,0.0,72424,833,0.01
F,liberal,area,0.8659643233600653,1.0,0.930572040929699,0.0,0.0,72424,833,0.01
